40552,Pixlee, B2B ,SF Bay Area,2,5500000,2012,0.9999999942
40599,Plaid inc, Software ,Tokyo,2,5500000,2011,0.8062809993
41177,Popdust, News ,New York City,2,5500000,2011,0.8508819806
44847,Rinse,,SF Bay Area,2,5500000,2013,0.6227122412
45079,Rocketick, Hardware + Software ,Tel Aviv,2,5500000,2008,0.5238714592
45350,Rubicon Genomics, Biotechnology ,Detroit,2,5500000,2000,0.6580713621
46048,Scandit, Mobile ,Zurich,1,5500000,2009,0.8848325835
46140,Science Exchange, Marketplaces ,SF Bay Area,3,5500000,2011,0.3272490742
46673,Selventa, Biotechnology ,Boston,2,5500000,2001,0.8656668802
49307,Somo, Advertising ,London,3,5500000,2009,0.8092042527
49379,SOOMLA, Virtual Goods ,Tel Aviv,1,5500000,2012,0.9999999964
49495,Sourcery, B2B ,SF Bay Area,4,5500000,2012,0.9999999952
49807,SpiderOak, Curated Web ,Chicago,2,5500000,2007,0.6692532663
50466,StartWire, Collaboration ,"Manchester, New Hampshire",3,5500000,2010,0.8189180505
55161,TruMed Systems, Medical Devices ,San Diego,1,5500000,2012,0.8392582635
56577,Varocto, Technology ,Los Angeles,1,5500000,2014,0.9819881185
56695,Vee24, E-Commerce ,Boston,1,5500000,2011,0.6955685425
57977,Voonik, Lifestyle ,Bangalore,2,5500000,2013,0.6489558042
58117,VuCast Media, Mobile ,SF Bay Area,1,5500000,1997,0.9134319561
58525,Weather Trends International, Software ,Allentown,3,5500000,2006,0.3269309349
60261,Yerdle, Marketplaces ,SF Bay Area,2,5500000,2012,0.4353433994
61186,Zola Books, E-Commerce ,New York City,1,5500000,2011,0.7169042849
25361,IndiPharm, Biotechnology ,Philadelphia,5,5497343,2007,0.7804667
15789,Eating Recovery Center, Health Care ,Denver,1,5493124,2008,0.4954632031
22931,happyview, E-Commerce ,Paris,2,5492100,2009,0.6170612686
39214,Particle, Internet of Things ,SF Bay Area,3,5492000,2011,0.9999999048
12711,Creative Realities, Advertising ,New York City,1,5490000,1997,0.9405255923
14997,Domainex, Biotechnology ,London,3,5485431,2001,0.8963604043
30168,Lion Games, Game ,Seoul,2,5484092,2011,0.9064156745
53469,Theranostics Health, Biotechnology ,"Washington, D.C.",7,5480000,2006,0.8167019556
14804,Divitel, Digital Media ,NLD - Other,2,5477332,1997,0.8025547655
21101,GetSocial.im, Games ,SF Bay Area,7,5476000,2014,0.9682153562
54128,TOMI Environmental Solutions, Clean Technology ,Los Angeles,3,5473470,2007,0.4675867595
4349,Astley Clarke, Fashion ,London,2,5471883,1996,0.8666685657
57006,VeruTEK Technologies, Clean Technology ,Hartford,4,5469500,2006,0.2037771534
54569,Transatomic Power Corporation, Clean Technology ,Boston,3,5463000,2010,0.5436249557
57841,VMob, Social Media ,SF Bay Area,3,5462000,2010,0.6116462427
28353,KINAMU Business Solutions, Software ,AUT - Other,1,5460000,2007,0.6825972088
4649,AUM Cardiovascular, Biotechnology ,MN - Other,2,5456000,2009,0.9999999918
24947,ImaCor, Biotechnology ,Long Island,1,5450000,2009,0.8940662762
30379,"LiveRelay, Inc.", Social Media ,San Diego,1,5450000,2011,0.4764782554
60396,Yoono, Social Media ,SF Bay Area,2,5450000,2006,0.4965629584
54273,Tosk, Biotechnology ,SF Bay Area,1,5449274,1998,0.9106826104
8222,Bullitt Group, Manufacturing ,London,1,5448036,2009,0.6477935019
18356,FAMOCO, Loyalty Programs ,Paris,2,5445135,2010,1
40952,PneumaCare, Biotechnology ,London,9,5444961,2009,0.8849727662
59548,Workface, Software ,Minneapolis,6,5443678,2007,0.7845517907
13627,DarkWorks, Games ,Paris,1,5440000,1998,0.8302206937
5668,Beam Technologies, E-Commerce ,,3,5430000,2012,0.6277332074
33266,MiMedia, Curated Web ,New York City,3,5428197,2009,0.7166233884
36435,Nimbit, Music ,Boston,5,5425636,2004,0.7424029748
18739,fg microtec, Software ,Munich,2,5425110,2000,0.9066038217
4390,Atavist, Software ,New York City,3,5425020,2009,0.7833969774
23556,HiConversion, Optimization ,Palm Beaches,3,5425000,2006,0.9999999687
57873,Voci Technologies, Enterprise Software ,Pittsburgh,5,5420000,2008,0.6722280994
7151,blueKiwi Software, Enterprise Software ,Paris,1,5410000,2006,0.6517644585
2459,AlmondNet, Advertising ,New York City,2,5407657,1998,0.9307075915
20677,GC Pivotal LLC dba Global Capacity, Telecommunications ,Chicago,1,5407248,2006,0.9999999684
4485,Atomic Reach, Social Media ,Toronto,4,5400450,2010,0.7379849155
61,123Greetings, Internet ,,1,5400000,1997,0.8176478017
6995,Bloom.com, Fashion ,Omaha,1,5400000,2010,0.6067901279
7527,Borrowell, Credit ,Toronto,1,5400000,2014,0.9786878595
10905,CLO Virtual Fashion Inc, Online Shopping ,Seoul,2,5400000,2009,0.6829914391
12871,Crossfader, Digital Media ,SF Bay Area,6,5400000,2012,0.9739907989
16885,Enervee, Clean Energy ,Los Angeles,4,5400000,2012,0.8069649313
21016,Germin8, Social Media ,Mumbai,2,5400000,2007,0.6048028415
22198,Green Vision Systems, Clean Technology ,Tel Aviv,1,5400000,1996,0.760884439
23150,Health Revenue Assurance Holdings, Analytics ,Ft. Lauderdale,1,5400000,2001,0.9012894313
23565,Hifi Engineering, Manufacturing ,Calgary,1,5400000,2007,0.855019328
31902,Mast Mobile, Software ,New York City,1,5400000,2013,0.9016228855
33069,Micro Housing Finance Corporation Limited, Finance ,Mumbai,1,5400000,2008,0.7216662634
34055,Momail, Messaging ,Stockholm,1,5400000,2005,0.7470881336
38276,Orange Chef, Hardware + Software ,SF Bay Area,2,5400000,2011,0.6363902668
39383,Pax8, Software ,Denver,2,5400000,2012,0.8384507112
42830,Quandl, Analytics ,Toronto,1,5400000,2011,0.9285137434
53612,Third Solutions, Software ,Miami,2,5400000,2007,0.4131087244
54249,Torch Group, Biotechnology ,Chicago,1,5400000,2010,0.7323701847
58830,WePow, Career Management ,SF Bay Area,4,5400000,2011,0.8254371844
46303,Sculpteo, Curated Web ,Paris,1,5397761,2009,0.5736708982
49308,SoMoLend, Finance ,Cincinnati,6,5395000,2011,0.8537336597
2324,Alkemics, Internet ,Paris,1,5394111,2011,0.679318281
24143,Hubba, Software ,Toronto,2,5393577,2012,0.898359275
59518,Wordlock, Hardware + Software ,SF Bay Area,6,5393366,2004,0.6847574766
19702,Forcare, Computers ,Utrecht,1,5390913,2006,1
29429,Leap.it, Search ,Kansas City,6,5390000,2011,0.8704522321
31895,Massively Parallel Technologies, Software ,Denver,1,5388575,1999,0.8372769936
20699,Gear4music.com, E-Commerce ,GBR - Other,1,5385352,2003,0.492051443
26300,International Sportsbook, Mobile ,Barcelona,1,5380000,2007,0.686049415
54647,Transposagen Biopharmaceuticals, Biotechnology ,Lexington,3,5380000,2003,0.8331777089
20156,FSAstore.com, E-Commerce ,New York City,5,5375000,2010,0.7693785897
46919,Sequel Pharmaceuticals, Biotechnology ,San Diego,3,5373034,2007,0.671274958
42251,PROVENTIX SYSTEMS, Biotechnology ,Birmingham,6,5371254,2007,0.729864272
59988,Xockets, Big Data Analytics ,SF Bay Area,2,5363323,2012,0.9999999691
27874,kalidea, Games ,,1,5360000,2000,0.5237202953
6083,BetterLesson, Curated Web ,Boston,3,5358914,2008,0.6179067712
34682,Musicmetric, Music ,London,3,5356025,2008,0.6832256862
43040,Quire, Biotechnology ,Memphis,5,5355250,2009,2.22044604925031E-016
4774,Automile, Cars ,Stockholm,2,5350000,2013,0.9999999996
14943,Docurated, B2B ,New York City,2,5350000,2012,0.999999995
36941,NSONE, Web Hosting ,New York City,2,5350000,2013,0.9053641624
12070,Contatta, Software ,Phoenix,3,5349905,2011,0.7347553472
32501,MeeDoc, Health Care ,Helsinki,2,5346153,2012,0.9032724283
59120,Wigix, E-Commerce ,,1,5340000,2007,0.410804966
12672,Crayon Data, Big Data Analytics ,Singapore,3,5338400,2012,0.9999999657
42034,Promentis Pharmaceuticals, Biotechnology ,Milwaukee,3,5337000,2006,0.4467709456
16201,EffiCity, Real Estate ,Paris,1,5332740,2007,0.8428150206
41409,PowerWise Holdings, Hardware + Software ,Palm Beaches,4,5332561,2006,0.474375831
35694,Neosens, Clean Technology ,,1,5320000,2001,0.40306942
37625,Omnisens, Clean Technology ,,1,5320000,1999,0.4181771957
46150,Scientific Intake, Health Care ,Atlanta,4,5316630,2003,0.7329675716
39874,Personics Labs, Hardware + Software ,Palm Beaches,3,5315541,2007,0.5410125549
5876,Bell Biosystems, Biotechnology ,SF Bay Area,2,5310250,2009,0.7417629508
56813,Ventrix, Biotechnology ,San Diego,2,5310118,2009,0.644293752
33153,Midawi Holdings, Software ,Newark,2,5307487,2009,0.6176864996
12371,Coretrax Technology, Clean Technology ,Aberdeen,1,5303380,2008,1.79972952545082E-009
29606,Lending Works, Finance ,London,1,5303380,2012,0.8966585696
31622,Manomasa, Manufacturing ,GBR - Other,1,5303380,2012,0.6135168693
25165,Impres Medical, Health Care ,Minneapolis,2,5303000,1999,0.7490812889
5257,Backblaze, Software ,SF Bay Area,2,5300001,2007,0.7331006849
1281,AdGent Digital, Advertising ,SF Bay Area,2,5300000,2008,0.672544712
11465,Colego, Services ,Copenhagen,2,5300000,2012,0.9569548838
26890,Isonas, Manufacturing ,Denver,1,5300000,1999,0.7427662847
32204,Medalogix, Web CMS ,Nashville,2,5300000,2009,0.7523707908
35740,NerVve Technologies, Analytics ,Buffalo,3,5300000,2012,0.9999999927
37844,Onevest, Startups ,New York City,2,5300000,2014,0.9733119211
37854,Onfido, Internet ,London,4,5300000,2012,0.8931742636
38035,Openbucks, Games ,SF Bay Area,3,5300000,2011,0.6893591309
38091,OpenSignal, Maps ,Los Angeles,2,5300000,2010,0.6723669934
41365,PowerDMS, Software ,Orlando,1,5300000,2001,0.811985696
43221,Radical Studios, Advertising ,Los Angeles,1,5300000,2008,0.5946116323
45275,Routehappy, Travel ,New York City,3,5300000,2011,0.8493667241
50492,StatSheet, Demographies ,Raleigh,2,5300000,2007,0.9999999837
52985,The ADEX, Advertising ,,2,5300000,2013,0.7692302867
58035,VoxOx, Software ,San Diego,1,5300000,2006,0.5198332101
58811,WeMonitor, Hardware + Software ,San Diego,1,5300000,2013,0.7303968054
59361,Wishlist.com.au, Online Shopping ,Melbourne,1,5300000,1999,0.2226205445
16462,Elixir Medical, Health Care ,SF Bay Area,1,5299700,2004,0.5712200063
20761,Gemmyo, Fashion ,Paris,4,5293460,2011,0.5936093544
26628,ioSemantics, Software ,Denver,7,5293072,2005,0.7574342438
32278,MediaHound, Entertainment ,Los Angeles,4,5290000,2011,0.7211606084
15600,E-Buy, Enterprise Software ,Shanghai,1,5285481,2005,0.7410793951
56451,Validas, Mobile ,Houston,3,5285000,2007,0.6677736624
23498,Hexago, Web Hosting ,Çan,1,5280000,1997,0.7951392337
41030,Point Inside, Location Based Services ,Seattle,4,5280000,2009,0.7034118808
515,8tracks Radio, Music ,SF Bay Area,3,5279980,2008,0.6209234015
55710,UCOPIA Communications, Software ,FRA - Other,1,5278800,2002,0.3847006733
35139,N12 Technologies, Clean Technology ,Boston,1,5266054,2010,0.4886933595
3403,AppDisco Inc., Advertising ,Seoul,2,5265646,2010,0.827558992
26474,InVenture Capital, Software ,Los Angeles,1,5264925,2012,0.7930802945
13813,DaWanda, Social Network Media ,Berlin,5,5260821,2006,0.5681871746
32831,MesMateriaux, E-Commerce ,FRA - Other,2,5260160,2009,0.2840013113
36356,nfon, Consulting ,Munich,4,5258400,2007,0.5827984302
31131,Lydia, Software ,Paris,2,5256683,2013,0.867089213
47726,Signpath Pharma, Biotechnology ,Allentown,3,5255500,2006,0.3343590725
7585,"Boundless Spatial, Inc.", Software ,New York City,2,5255000,2012,0.8647134175
52245,TAPTAP Networks, Mobile ,Madrid,2,5254837,2010,0.6651006112
2600,Altrec.com, E-Commerce ,Eugene,3,5250000,1998,1.45074507306303E-007
22592,GuestCentric Systems, Travel ,Hartford,2,5250000,2006,0.4420281503
39481,PCN Technology, Web Hosting ,San Diego,1,5250000,2004,0.5785702876
55000,Trippy, Travel ,Los Angeles,2,5250000,2011,0.7707213641
55120,TrueAccord, Finance Technology ,SF Bay Area,3,5250000,2013,0.9999999978
56150,Uprizer Labs, Software ,Austin,5,5250000,2008,0.7309808099
59582,Workspace, Software ,Baltimore,2,5250000,2001,0.9050538761
35810,NetGuardians, Security ,CHE - Other,1,5249215,2007,0.7545073412
51169,SUN Behavioral HoldCo, Health Care ,Newark,1,5246759,2013,0.7226609701
12603,Covertix, Security ,,4,5246029,2007,0.6182647548
52826,Terra Tech, Clean Technology ,Anaheim,3,5240487,2010,0.4309544653
57149,Victiv, Fantasy Sports ,,3,5240000,2014,0.7601041192
60851,Zenops, Games ,Paris,2,5240000,2003,0.5540989504
19461,fluid Operations, Virtualization ,Frankfurt,1,5239600,2008,0.9999999736
25720,Innominate Security Technologies, Security ,Berlin,1,5230000,2001,0.8801272379
36219,NexImmune, Biotechnology ,"Washington, D.C.",4,5213000,2011,0.8386013728
48325,Skyscanner, Search ,Edinburgh,2,5207611,2003,0.1847806592
29965,Lightstorm Networks, Semiconductors ,Galway,1,5206950,2003,1.22876601344026E-008
24899,Ikonisys, Biotechnology ,Hartford,2,5205000,1999,0.6512204709
54900,Trigemina, Biotechnology ,SF Bay Area,3,5204967,2006,0.6877036232
27112,Izun Pharmaceuticals, Biotechnology ,New York City,2,5203051,2000,0.8612625596
31184,M-DISC, Hardware + Software ,Salt Lake City,1,5202758,2007,0.5749793312
1485,Advanced Diamond Technologies, Semiconductors ,Chicago,1,5200000,2003,0.5790461042
2061,Aisle50, Coupons ,Chicago,3,5200000,2010,3.83138955697161E-008
6426,Biofuelbox, Clean Technology ,SF Bay Area,1,5200000,2006,0.37970909
11011,CloudEndure, Enterprise Software ,Tel Aviv,1,5200000,2012,0.8686706078
16883,EnerTrac, Manufacturing ,"Manchester, New Hampshire",3,5200000,2006,0.557403165
24949,Image Analysis, Software ,GBR - Other,1,5200000,2007,0.5861158181
32311,MediaSpike, Social Games ,SF Bay Area,3,5200000,2011,0.7756270603
36091,NewCross Technologies, Web Hosting ,Seattle,1,5200000,2001,0.8439686691
40297,Pied Piper, SaaS ,SF Bay Area,2,5200000,2014,0.9822151012
42910,Quartzy, Life Sciences ,SF Bay Area,2,5200000,2009,0.8696378303
42994,Quickshift, Enterprise Software ,Austin,1,5200000,2000,0.8655214919
43090,Quovo, Financial Services ,New York City,2,5200000,2009,0.9057698877
53784,Ticket Evolution, Software ,New York City,2,5200000,2010,0.7637316984
55191,Trusted Insight, Finance ,New York City,3,5200000,2010,0.8296826607
56082,untapt, Recruiting ,New York City,4,5200000,2013,0.9516862144
6585,BioTrace Medical, Biotechnology ,SF Bay Area,2,5193705,2013,0.898185967
26555,InvitedHome, Curated Web ,Denver,5,5193000,2009,0.7076582045
23045,Hawthorne Labs, Curated Web ,SF Bay Area,1,5192555,2010,0.6313556597
59140,Wikio, News ,,1,5191815,2006,0.4918306624
28913,Kudos, Business Services ,Calgary,4,5181145,2010,0.9454430072
5164,Azuqua, Enterprise Software ,Seattle,3,5180000,2011,0.8422720801
26668,iPharro Media, Monetization ,Frankfurt,1,5180000,2007,0.9999999941
41584,Prescient Medical, Health and Wellness ,Philadelphia,1,5175050,2004,0.7517838328
36299,NextInput, Hardware + Software ,Atlanta,8,5168000,2012,0.896410639
2670,Ambassador, Software ,Detroit,6,5166434,2010,0.5921512981
17768,evidanza, Software ,DEU - Other,1,5165160,2001,0.9196145714
57826,vLex, Legal ,Barcelona,1,5160800,1998,0.9538212844
29346,LaZure Scientific, Hardware + Software ,Seattle,2,5160595,2006,0.5479043731
10607,Clavis Insight, Enterprise Software ,Dublin,3,5157217,2007,0.7525322528
23554,Hickies, Fashion ,New York City,2,5155000,2003,0.5910625259
20977,GeoOptics, Environmental Innovation ,Los Angeles,3,5152750,2006,1
9835,ChannelBreeze, E-Commerce ,Seoul,2,5152266,2011,0.7899819209
32779,Meridea Financial Software, Finance ,Helsinki,1,5150000,2001,0.952725996
33869,MobSoc Media, Mobile ,SF Bay Area,2,5150000,2012,0.8174553696
26916,iSTAR Medical, Health Care ,Brussels,1,5146400,2010,0.6353110103
26959,ITelagen, Software ,Newark,1,5141450,2008,0.5062811074
15299,Drimki, Real Estate ,Paris,2,5140000,2007,0.8533401529
45976,SavvySource for Parents, Software ,SF Bay Area,1,5135754,2005,0.6377900274
30591,Lodo Software, Software ,Omaha,6,5132114,2008,0.778400688
13442,Cytogel Pharma, Biotechnology ,Hartford,3,5131190,2000,0.6326467634
19791,Fortress Risk Management, Finance ,CT - Other,3,5130999,2010,0.8192250684
26845,iSentium, Financial Services ,Miami,2,5130000,2008,0.5918399373
37828,OneSource Water, Curated Web ,Hartford,1,5125000,2004,0.3231039775
60440,Youbetme, Consumer Goods ,SF Bay Area,3,5125000,2012,0.9999999929
25035,Imimtek, Software ,SF Bay Area,3,5124996,2011,0.769559295
19774,Forte Netservices, Security ,Helsinki,1,5120000,2000,0.9448926774
34148,Moni Technologies, Finance ,London,3,5120000,2013,0.9421807055
18382,Fancred, Social Media ,Boston,4,5118000,2012,0.780850381
46513,SeeControl, Analytics ,SF Bay Area,2,5117500,2004,0.877036659
11596,Combinature Biopharm, Biotechnology ,Berlin,1,5110000,2000,0.84082148
34932,MyHealthTeams, Health and Wellness ,SF Bay Area,2,5110000,2010,0.8010480041
59112,WiFi Rail, Mobile ,SF Bay Area,1,5109529,2005,0.5971143258
49907,Splick.it, E-Commerce ,Denver,2,5107145,2009,0.6557042155
420,5app, Web Design ,London,1,5100000,2011,0.9999999949
496,80th Street Residence FACC Fund I, Health and Wellness ,Anaheim,1,5100000,2011,0.7403250273
1106,ACTON, Transportation ,Los Angeles,3,5100000,2011,0.7901567212
6752,BizEquity, Finance ,Philadelphia,1,5100000,2010,0.7458601935
7932,Brightergy, Energy ,Kansas City,2,5100000,2010,4.70359136644184E-009
8448,C1X, Software ,Bakersfield,1,5100000,2014,0.8865254273
9896,ChartWise Medical Systems, Biotechnology ,Providence,2,5100000,2009,0.7547653625
11005,CloudCrowd, Enterprise Software ,SF Bay Area,1,5100000,2009,0.7691594792
11988,ConnectYourCare, Service Providers ,Baltimore,1,5100000,2002,0.9999999974
12191,Conversion Logic, Software ,Los Angeles,2,5100000,2014,0.9554941551
18088,Extraprise, Consulting ,Boston,1,5100000,1997,0.7366038958
18312,Falco Resources, Real Estate ,Montreal,1,5100000,2012,0.9492497474
18967,FireBlade, Security ,Tel Aviv,3,5100000,2009,0.7908281625
19705,Force-A, Hardware + Software ,,2,5100000,2004,0.3446835927
20760,Gemmus Pharma, Biotechnology ,SF Bay Area,2,5100000,2007,0.7403096807
21159,Gift Connect, Internet ,New York City,1,5100000,2011,0.7592457155
24266,Hurix Systems Private, Software ,Mumbai,1,5100000,2001,0.8413898705
24827,Ignited Artists, Games ,Bakersfield,1,5100000,2014,0.8361373788
25968,InstaEDU, Tutoring ,SF Bay Area,2,5100000,2011,0.4027841447
26517,invi, Android ,SF Bay Area,4,5100000,2012,0.860851131
27569,Jostle, Enterprise Software ,Vancouver,2,5100000,2009,0.7730853464
28948,Kupu Hawaii, Nonprofits ,Honolulu,1,5100000,2007,0.7854820728
29411,LeanData, Software ,SF Bay Area,1,5100000,2012,0.826816698
31654,Mapflow, Enterprise Software ,Dublin,2,5100000,1997,0.9310506326
33885,Mocavo, Search ,Denver,3,5100000,2010,0.687531715
38109,OpenWager, Games ,SF Bay Area,1,5100000,2013,0.8298130209
41894,Procured Health, Supply Chain Management ,Chicago,2,5100000,2012,0.9999999589
42451,Puralytics, Clean Technology ,"Portland, Oregon",2,5100000,2007,0.6261229467
42578,Pwnie Express, Software ,Boston,1,5100000,2009,0.7210410427
42765,Qriously, Mobile ,London,2,5100000,2010,0.7475623522
43360,Ranker, Curated Web ,Los Angeles,4,5100000,2008,0.5614376055
45596,SafetyCulture, E-Commerce ,AUS - Other,2,5100000,2004,1.25297874162223E-007
47851,Simpa Networks, Clean Technology ,Bangalore,3,5100000,2010,0.1918901977
48452,SmallRivers, Twitter Applications ,Lausanne,4,5100000,2008,0.7849962859
53845,Tiger Pistol, Social Media Marketing ,Melbourne,3,5100000,2011,0.0962079824
55315,Tuned Global, Monetization ,Melbourne,1,5100000,2010,0.9999999509
55433,tvCompass, Mobile ,Chicago,1,5100000,2003,0.6555231302
56770,Vendaria, E-Commerce ,Seattle,1,5100000,1999,0.8184744496
57143,VICIS, Technology ,Seattle,3,5100000,2014,0.989377974
58067,vpod.tv, Video ,Madrid,1,5100000,2006,0.6132023685
18016,Expert360, Enterprise Software ,Sydney,2,5099999,2012,0.8397850005
45684,SalesPredict, Analytics ,SF Bay Area,2,5099999,2012,0.9376195025
3330,ApniCure, Medical Devices ,SF Bay Area,1,5099000,2007,0.8024420375
39156,ParinGenix, Biotechnology ,Ft. Lauderdale,2,5094613,2002,0.6989788768
6578,Biothera, Biotechnology ,Minneapolis,2,5088130,1997,0.9247825002
59610,World of Good, E-Commerce ,SF Bay Area,2,5087553,2004,0.6520411361
44952,Rizm, Software ,New York City,4,5085000,2011,0.814295927
29960,Lightspeed Genomics, Biotechnology ,SF Bay Area,1,5082474,2006,0.6401144644
32215,Medaxion, Biotechnology ,Nashville,6,5075806,2008,0.7554080507
4769,Automation Alley, Manufacturing ,Detroit,2,5075000,1999,0.540248785
11744,Compass Therapeutics, Biotechnology ,Boston,2,5075000,2014,0.9686256246
4496,Atopix Therapeutics, Bio-Pharm ,London,2,5073408,2012,0.9999999947
5037,AwoX, Hardware + Software ,Montpellier,1,5070000,2003,0.9999999931
41821,PrivateGriffe, Curated Web ,,2,5062012,2012,0.5781242838
40916,Pluriomics, Biotechnology ,The Hague,1,5059192,2010,0.9546771447
29014,Kypha, Biotechnology ,St. Louis,5,5054375,2009,0.833944477
26472,Inventorum, Software ,Berlin,2,5052993,2012,0.8561051241
53929,TinderBox, Document Management ,Indianapolis,3,5050000,2010,0.7263800159
55642,uberall, Software ,DEU - Other,3,5050000,2012,0.9306138628
49917,splitsecnd, Hardware + Software ,Nashville,6,5049997,2010,0.6992024109
7641,Bplats, Billing ,Tokyo,2,5049575,2006,0.9999999989
2091,AKAMON ENTERTAINMENT, Games ,Barcelona,3,5045650,2011,0.6912090127
30554,LocBox, Advertising ,SF Bay Area,2,5041000,2010,0.7391744502
19439,FlowPlay, Messaging ,Seattle,4,5039999,2006,0.7437632261
3987,Arkadium, Games ,New York City,2,5025000,2001,0.8079412267
51359,Surfingbird, Curated Web ,Moscow,3,5025000,2010,0.2661042517
55725,Uepaa, Android ,Zurich,2,5023714,2012,0.9481633017
25250,Incentient, Software ,Long Island,3,5022916,2008,0.8696342507
35518,nChannel, E-Commerce ,"Columbus, Ohio",4,5022837,2011,0.6415912761
39852,Personal Blackbox, Technology ,New York City,1,5020964,2009,0.8847530909
36833,Novavax AB, Biotechnology ,Stockholm,1,5020000,1999,0.8894123154
19263,FLEx Lighting II, Hardware + Software ,Chicago,1,5015970,2004,0.566755168
50260,SQZ Biotech, Biotechnology ,Boston,2,5015000,2013,0.9030931055
35761,Net Zero AquaLife, Clean Technology ,San Diego,1,5010000,2013,0.6268138168
42898,QuantumSphere, Hardware + Software ,"Orange County, California",2,5010000,2002,0.8997243747
47249,Shelfbucks, Networking ,Austin,4,5009169,2013,0.8857681056
17,1 Mainstream, Distribution ,SF Bay Area,1,5000000,2012,0.8603424099
219,360Guanxi, Life Sciences ,Shanghai,1,5000000,2000,0.9259857237
310,3scale, Developer APIs ,SF Bay Area,2,5000000,2007,0.9999999931
783,Acast, Audio ,Stockholm,2,5000000,2013,0.8335850136
868,Accomplice, Analytics ,SF Bay Area,1,5000000,2013,0.9546223541
1050,ActionX, Mobile ,New York City,2,5000000,2012,0.8402012678
1507,Advanced Mem-Tech, Clean Technology ,Tel Aviv,1,5000000,2010,0.4612030045
1565,AdviceIQ, Finance ,New York City,2,5000000,2012,0.8946274934
1955,Aimetis, Software ,Toronto,1,5000000,2001,0.8879707278
2021,AirPR, Public Relations ,SF Bay Area,2,5000000,2011,0.5072903933
2226,Alere Analytics, Biotechnology ,Boston,1,5000000,1999,0.8551956819
2249,Algae International Group, Clean Technology ,Dallas,1,5000000,2008,0.3226305607
2792,Ameyo, Software ,New Delhi,1,5000000,2003,0.6924240461
2848,AMP Credit Technologies, Small and Medium Businesses ,Hong Kong,1,5000000,2009,0.4302624495
3114,Annidis Health Systems, Hardware + Software ,Ottawa,1,5000000,2007,0.8337857143
3823,Arccos Golf, Sensors ,Hartford,1,5000000,2011,2.22044604925031E-016
3957,Arigo, Software ,Boston,1,5000000,2007,0.7216477444
4335,"astamuse company, ltd.", Consulting ,Tokyo,1,5000000,2005,0.3329075196
4550,Attune Foods, Health and Wellness ,SF Bay Area,1,5000000,2006,0.7139837842
4694,Austen BioInnovation Institute in Akron,,Akron - Canton,1,5000000,2008,0.5313971279
4723,authorSTREAM.com, Curated Web ,Chandigarh,1,5000000,2007,8.6801165354999E-008
4899,Aventeon, Mobile ,Munich,1,5000000,2000,0.8765921389
5166,Azuray Technologies, Semiconductors ,Raleigh,1,5000000,2007,0.6068491548
5213,BABADU, E-Commerce ,Tampa,2,5000000,2009,0.6682197303
5289,"Bad Juju Games, Inc.", Video Games ,Anaheim,1,5000000,2010,0.9999999978
5434,Baojia.com, Distribution ,Beijing,1,5000000,2014,0.9718694309
5501,"BASE, Inc.", E-Commerce ,JPN - Other,2,5000000,2012,0.8258983554
5594,Bazelevs Innovations, Content ,Moscow,1,5000000,2010,0.6426451094
5634,Be Here, Web Hosting ,SF Bay Area,2,5000000,1996,0.9000571663
5689,Beat the Q, Information Technology ,Sydney,1,5000000,2011,0.9120990709
5901,Belong, Internet ,Bangalore,1,5000000,2014,0.8399804681
5993,Berrybenka, E-Commerce ,Jakarta,2,5000000,2011,6.32080510234521E-009
6074,better., Health and Wellness ,SF Bay Area,1,5000000,2013,0.9171620747
6260,BigTeams, Sports ,"Washington, D.C.",2,5000000,2001,0.8690136021
6263,bigtincan, Mobile ,Boston,1,5000000,2011,0.7099176913
6506,BioNitrogen, Clean Technology ,Palm Beaches,1,5000000,2011,0.4000049906
6515,BioPetroClean, Clean Technology ,Tel Aviv,1,5000000,2005,0.3822056283
6581,Biotica Technology,,,1,5000000,1996,0.3809859614
6893,BLender, Financial Services ,Tel Aviv,1,5000000,2014,0.9863589022
6993,Bloom Health, Health Care ,Minneapolis,2,5000000,2009,0.5705050898
7387,BOOK A TIGER, Consumer Goods ,Berlin,2,5000000,2014,0.9999999986
7497,BoosterMedia, Games ,Amsterdam,1,5000000,2009,0.5359099
7827,Breker Verification Systems, Software ,SF Bay Area,1,5000000,2003,0.6834060904
8089,BTCChina, Finance ,Shanghai,1,5000000,2011,0.8093116758
8212,Bulldog Solutions, Advertising ,Austin,1,5000000,2002,0.7748921838
8219,BullGuard, Software ,London,1,5000000,2002,0.8023241582
8276,Busap, Advertising ,CHN - Other,2,5000000,2003,0.6058703161
8278,Busca Corp, Games ,San Diego,3,5000000,2007,0.5483582388
8288,Business Capital, Financial Services ,SF Bay Area,1,5000000,2002,0.90317207
8339,BuyerQuest, Enterprise Software ,Cleveland,2,5000000,2012,0.9271610599
8491,CableMatrix Technologies, Software ,Chicago,1,5000000,2003,0.6905987046
8592,CallApp, Mobile ,Tel Aviv,2,5000000,2011,0.7134147953
8696,Campanja, Semantic Search ,Stockholm,2,5000000,2010,2.22044604925031E-016
8841,Capital Teas, Hospitality ,Baltimore,1,5000000,2007,0.739959296
8889,Capton, Hospitality ,Anaheim,1,5000000,2003,0.5078821476
8916,Carambola Media, Video ,Tel Aviv,2,5000000,2011,0.7629547086
9291,Cashplay, Games ,Prague,2,5000000,2011,0.7700662547
